,Basket Value,Category Name,StoreID,Total Exclude VAT
2956,30000 to 52999,Instant Noodles,VN0193,4438228.0
2957,30000 to 52999,Potato Chips,VN0193,4317630.0
2958,30000 to 52999,Bread  Offsite,VN0193,3768345.0
2959,30000 to 52999,Chocolate,VN0193,3499664.0
2960,30000 to 52999,Rice  Offsite,VN0194,24203113.0
2961,30000 to 52999,Instant Noodles,VN0194,11042155.0
2962,30000 to 52999,Packaged Ice Cream/Novelties,VN0194,10763771.0
2963,30000 to 52999,Candy Category,VN0194,7137162.0
2964,30000 to 52999,Import Beer,VN0194,7106346.0
2965,30000 to 52999,Rice  Offsite,VN0195,19980281.0
2966,30000 to 52999,Instant Noodles,VN0195,13789247.0
2967,30000 to 52999,Bread  Offsite,VN0195,10100841.0
2968,30000 to 52999,Packaged Ice Cream/Novelties,VN0195,10039968.0
2969,30000 to 52999,Import Beer,VN0195,8579992.0
2970,30000 to 52999,Rice  Offsite,VN0196,25549364.0
2971,30000 to 52999,Instant Noodles,VN0196,19580771.0
2972,30000 to 52999,Candy Category,VN0196,9076846.0
2973,30000 to 52999,Potato Chips,VN0196,8877529.0
2974,30000 to 52999,Snacks for Drinks,VN0196,8186546.0
2975,30000 to 52999,Rice  Offsite,VN0197,20658928.0
2976,30000 to 52999,Instant Noodles,VN0197,15219828.0
2977,30000 to 52999,Packaged Ice Cream/Novelties,VN0197,7354822.0
2978,30000 to 52999,Snacks for Drinks,VN0197,5643429.0
2979,30000 to 52999,Oral Care,VN0197,4927571.0
2980,30000 to 52999,Rice  Offsite,VN0198,18691183.0
2981,30000 to 52999,Instant Noodles,VN0198,15662926.0
2982,30000 to 52999,Snacks for Drinks,VN0198,7226299.0
2983,30000 to 52999,Bread  Offsite,VN0198,5531340.0
2984,30000 to 52999,Chocolate,VN0198,5499393.0
2985,30000 to 52999,Rice  Offsite,VN0199,15345442.0
2986,30000 to 52999,Instant Noodles,VN0199,12527604.0
2987,30000 to 52999,Noodles,VN0199,5636275.0
2988,30000 to 52999,Chocolate,VN0199,4944807.0
2989,30000 to 52999,Packaged Ice Cream/Novelties,VN0199,4644391.0
2990,30000 to 52999,Rice  Offsite,VN0200,14391253.0
2991,30000 to 52999,Packaged Ice Cream/Novelties,VN0200,6740290.0
2992,30000 to 52999,Instant Noodles,VN0200,4856983.0
2993,30000 to 52999,Noodles,VN0200,4828327.0
2994,30000 to 52999,Import Beer,VN0200,4009995.0
2995,30000 to 52999,Rice  Offsite,VN0201,18431040.0
2996,30000 to 52999,Instant Noodles,VN0201,6091233.0
2997,30000 to 52999,Cigarettes Category,VN0201,5202723.0
2998,30000 to 52999,Noodles,VN0201,5144258.0
2999,30000 to 52999,Chocolate,VN0201,4830338.0
3000,30000 to 52999,Instant Noodles,VN0202,12788055.0
3001,30000 to 52999,Packaged Ice Cream/Novelties,VN0202,9996448.0
3002,30000 to 52999,Oral Care,VN0202,9833423.0
3003,30000 to 52999,Candy Category,VN0202,7456776.0
3004,30000 to 52999,Import Beer,VN0202,7292506.0
3005,30000 to 52999,Rice  Offsite,VN0203,11415758.0
3006,30000 to 52999,Oral Care,VN0203,4840498.0
3007,30000 to 52999,Instant Noodles,VN0203,4581801.0
3008,30000 to 52999,Packaged Ice Cream/Novelties,VN0203,4294391.0
3009,30000 to 52999,Paper/Plastic/Foil Products,VN0203,4292981.0
3010,30000 to 52999,Rice  Offsite,VN0204,18109084.0
3011,30000 to 52999,Instant Noodles,VN0204,10345724.0
3012,30000 to 52999,Noodles,VN0204,7380251.0
3013,30000 to 52999,Potato Chips,VN0204,6175388.0
3014,30000 to 52999,Snacks for Drinks,VN0204,5650544.0
3015,30000 to 52999,Rice  Offsite,VN0205,10935118.0
3016,30000 to 52999,Instant Noodles,VN0205,7273449.0
3017,30000 to 52999,Packaged Ice Cream/Novelties,VN0205,5198562.0
3018,30000 to 52999,Snacks for Drinks,VN0205,3793126.0
3019,30000 to 52999,Yogurt,VN0205,3477738.0
3020,30000 to 52999,Rice  Offsite,VN0206,15776918.0
3021,30000 to 52999,Instant Noodles,VN0206,9511228.0
3022,30000 to 52999,Snacks for Drinks,VN0206,6799458.0
3023,30000 to 52999,Cigarettes Category,VN0206,6529083.0
3024,30000 to 52999,Chocolate,VN0206,6482520.0
3025,30000 to 52999,Rice  Offsite,VN0207,8098662.0
3026,30000 to 52999,Instant Noodles,VN0207,4199109.0
3027,30000 to 52999,Whole Milk,VN0207,2056366.0
3028,30000 to 52999,Packaged Ice Cream/Novelties,VN0207,2020902.0
3029,30000 to 52999,Noodles,VN0207,1914536.0
3030,30000 to 52999,Rice  Offsite,VN0208,15464154.0
3031,30000 to 52999,Cigarettes Category,VN0208,7971781.0
3032,30000 to 52999,Instant Noodles,VN0208,5128085.0
3033,30000 to 52999,Juice,VN0208,4263920.0
3034,30000 to 52999,Snacks for Drinks,VN0208,3556797.0
3035,30000 to 52999,Rice  Offsite,VN0209,11986117.0
3036,30000 to 52999,Instant Noodles,VN0209,5572897.0
3037,30000 to 52999,Noodles,VN0209,5159566.0
3038,30000 to 52999,Bread  Offsite,VN0209,4973693.0
3039,30000 to 52999,Snacks for Drinks,VN0209,4844068.0
3040,30000 to 52999,Rice  Offsite,VN0210,15154822.0
3041,30000 to 52999,Gum,VN0210,7048732.0
3042,30000 to 52999,Cigarettes Category,VN0210,6613609.0
3043,30000 to 52999,Instant Noodles,VN0210,6501671.0
3044,30000 to 52999,Chocolate,VN0210,6308414.0
3045,30000 to 52999,Import Beer,VN0211,9438184.0
3046,30000 to 52999,Instant Noodles,VN0211,8688032.0
3047,30000 to 52999,Rice  Offsite,VN0211,8649123.0
3048,30000 to 52999,Snacks for Drinks,VN0211,7538553.0
3049,30000 to 52999,Cigarettes Category,VN0211,6645424.0
3050,30000 to 52999,Rice  Offsite,VN0212,10619963.0
3051,30000 to 52999,Juice,VN0212,4972056.0
3052,30000 to 52999,Bread  Offsite,VN0212,4608923.0
3053,30000 to 52999,Instant Noodles,VN0212,4189733.0
3054,30000 to 52999,Import Beer,VN0212,4082725.0
3055,30000 to 52999,Rice  Offsite,VN0213,14418115.0
3056,30000 to 52999,Instant Noodles,VN0213,9159465.0
3057,30000 to 52999,Candy Category,VN0213,6956960.0
3058,30000 to 52999,Noodles,VN0213,5060021.0
3059,30000 to 52999,Packaged Ice Cream/Novelties,VN0213,4874346.0
3060,30000 to 52999,Rice  Offsite,VN0214,11032580.0
3061,30000 to 52999,Instant Noodles,VN0214,6748256.0
3062,30000 to 52999,Snacks for Drinks,VN0214,3850426.0
3063,30000 to 52999,Bread  Offsite,VN0214,3361145.0
3064,30000 to 52999,Noodles,VN0214,3153823.0
3065,30000 to 52999,Rice  Offsite,VN0215,16434041.0
3066,30000 to 52999,Instant Noodles,VN0215,7188864.0
3067,30000 to 52999,Import Beer,VN0215,5338172.0
3068,30000 to 52999,Packaged Ice Cream/Novelties,VN0215,4735116.0
3069,30000 to 52999,Snacks for Drinks,VN0215,4220602.0
3070,30000 to 52999,Rice  Offsite,VN0216,15003661.0
3071,30000 to 52999,Instant Noodles,VN0216,12127480.0
3072,30000 to 52999,Packaged Ice Cream/Novelties,VN0216,7218523.0
3073,30000 to 52999,Noodles,VN0216,6697053.0
3074,30000 to 52999,Candy Category,VN0216,5890902.0
3075,30000 to 52999,Rice  Offsite,VN0217,12243640.0
3076,30000 to 52999,Chocolate,VN0217,4858258.0
3077,30000 to 52999,Import Beer,VN0217,4490911.0
3078,30000 to 52999,Instant Noodles,VN0217,3789008.0
3079,30000 to 52999,Yogurt,VN0217,3659220.0
3080,30000 to 52999,Rice  Offsite,VN0218,16010825.0
3081,30000 to 52999,Instant Noodles,VN0218,7576745.0
3082,30000 to 52999,Candy Category,VN0218,5663121.0
3083,30000 to 52999,Noodles,VN0218,5563811.0
3084,30000 to 52999,Packaged Ice Cream/Novelties,VN0218,5351260.0
3085,30000 to 52999,Rice  Offsite,VN0219,12251503.0
3086,30000 to 52999,Instant Noodles,VN0219,8194211.0
3087,30000 to 52999,Packaged Ice Cream/Novelties,VN0219,7070879.0
3088,30000 to 52999,Jelly,VN0219,4590790.0
3089,30000 to 52999,Noodles,VN0219,3832722.0
3090,30000 to 52999,Instant Noodles,VN0220,8047454.0
3091,30000 to 52999,Rice  Offsite,VN0220,7417957.0
3092,30000 to 52999,Packaged Ice Cream/Novelties,VN0220,3740262.0
3093,30000 to 52999,Noodles,VN0220,3190023.0
3094,30000 to 52999,Oral Care,VN0220,3111816.0
3095,30000 to 52999,Rice  Offsite,VN0221,7505044.0
3096,30000 to 52999,Cigarettes Category,VN0221,7023632.0
3097,30000 to 52999,Fruit Cat,VN0221,5583802.0
3098,30000 to 52999,Instant Noodles,VN0221,3994222.0
3099,30000 to 52999,Packaged Ice Cream/Novelties,VN0221,3873420.0
3100,30000 to 52999,Rice  Offsite,VN0222,19966031.0
3101,30000 to 52999,Instant Noodles,VN0222,14274667.0
3102,30000 to 52999,Snacks for Drinks,VN0222,7854055.0
3103,30000 to 52999,Noodles,VN0222,6449573.0
3104,30000 to 52999,Import Beer,VN0222,6212713.0
3105,30000 to 52999,Rice  Offsite,VN0223,11187356.0
3106,30000 to 52999,Instant Noodles,VN0223,4685808.0
3107,30000 to 52999,Noodles,VN0223,3591291.0
3108,30000 to 52999,Snacks for Drinks,VN0223,3044061.0
3109,30000 to 52999,Candy Category,VN0223,2706187.0
3110,30000 to 52999,Rice  Offsite,VN0224,13088428.0
3111,30000 to 52999,Instant Noodles,VN0224,9463279.0
3112,30000 to 52999,Candy Category,VN0224,4308916.0
3113,30000 to 52999,Noodles,VN0224,3699069.0
3114,30000 to 52999,Chocolate,VN0224,3019802.0
3115,30000 to 52999,Rice  Offsite,VN0225,31669263.0
3116,30000 to 52999,Instant Noodles,VN0225,18168642.0
3117,30000 to 52999,Packaged Ice Cream/Novelties,VN0225,9202990.0
3118,30000 to 52999,Noodles,VN0225,8782160.0
3119,30000 to 52999,Candy Category,VN0225,8081495.0
3120,30000 to 52999,Rice  Offsite,VN0226,11439151.0
3121,30000 to 52999,Import Beer,VN0226,6929076.0
3122,30000 to 52999,Snacks for Drinks,VN0226,6474995.0
3123,30000 to 52999,Instant Noodles,VN0226,5893015.0
3124,30000 to 52999,Oral Care,VN0226,5854950.0
3125,30000 to 52999,Rice  Offsite,VN0227,22701738.0
3126,30000 to 52999,Instant Noodles,VN0227,15722822.0
3127,30000 to 52999,Snacks for Drinks,VN0227,6467259.0
3128,30000 to 52999,Candy Category,VN0227,5926343.0
3129,30000 to 52999,Chocolate,VN0227,5836355.0
3130,30000 to 52999,Rice  Offsite,VN0228,10177445.0
3131,30000 to 52999,Instant Noodles,VN0228,3728327.0
3132,30000 to 52999,Candy Category,VN0228,3614869.0
3133,30000 to 52999,Noodles,VN0228,3319344.0
3134,30000 to 52999,Jelly,VN0228,2688413.0
3135,30000 to 52999,Instant Noodles,VN0229,9932970.0
3136,30000 to 52999,Rice  Offsite,VN0229,9290975.0
3137,30000 to 52999,Packaged Ice Cream/Novelties,VN0229,6314191.0
3138,30000 to 52999,Import Beer,VN0229,5494548.0
3139,30000 to 52999,Candy Category,VN0229,4922012.0
3140,30000 to 52999,Rice  Offsite,VN0230,9441496.0
3141,30000 to 52999,Instant Noodles,VN0230,4269820.0
3142,30000 to 52999,Packaged Ice Cream/Novelties,VN0230,3343597.0
3143,30000 to 52999,Candy Category,VN0230,2887812.0
3144,30000 to 52999,Bread  Offsite,VN0230,2570461.0
3145,30000 to 52999,Rice  Offsite,VN0231,7194185.0
3146,30000 to 52999,Instant Noodles,VN0231,5088299.0
3147,30000 to 52999,Oral Care,VN0231,4132552.0
3148,30000 to 52999,Packaged Ice Cream/Novelties,VN0231,3660560.0
3149,30000 to 52999,Candy Category,VN0231,2833028.0
3150,30000 to 52999,Rice  Offsite,VN0232,8637678.0
3151,30000 to 52999,Instant Noodles,VN0232,5444479.0
3152,30000 to 52999,Packaged Ice Cream/Novelties,VN0232,2839892.0
3153,30000 to 52999,Snacks for Drinks,VN0232,2578170.0
3154,30000 to 52999,Candy Category,VN0232,2474544.0
3155,30000 to 52999,Rice  Offsite,VN0233,13184370.0
3156,30000 to 52999,Instant Noodles,VN0233,4675141.0
3157,30000 to 52999,Noodles,VN0233,4526327.0
3158,30000 to 52999,Packaged Ice Cream/Novelties,VN0233,2891804.0
3159,30000 to 52999,Juice,VN0233,2316350.0
3160,30000 to 52999,Rice  Offsite,VN0234,10449768.0
3161,30000 to 52999,Instant Noodles,VN0234,8482307.0
3162,30000 to 52999,Packaged Ice Cream/Novelties,VN0234,4016928.0
3163,30000 to 52999,Noodles,VN0234,3057582.0
3164,30000 to 52999,Oral Care,VN0234,3047369.0
3165,30000 to 52999,Instant Noodles,VN0235,10331378.0
3166,30000 to 52999,Rice  Offsite,VN0235,8805381.0
3167,30000 to 52999,Candy Category,VN0235,5793421.0
3168,30000 to 52999,Noodles,VN0235,4304722.0
3169,30000 to 52999,Packaged Ice Cream/Novelties,VN0235,3997595.0
3170,30000 to 52999,Rice  Offsite,VN0236,28067336.0
3171,30000 to 52999,Instant Noodles,VN0236,12152852.0
3172,30000 to 52999,Bread  Offsite,VN0236,6300728.0
3173,30000 to 52999,Packaged Ice Cream/Novelties,VN0236,6247894.0
3174,30000 to 52999,Noodles,VN0236,6152347.0
3175,30000 to 52999,Rice  Offsite,VN9996,14083925.04
3176,30000 to 52999,Snacks for Drinks,VN9996,12447598.98
3177,30000 to 52999,Potato Chips,VN9996,12057063.98
3178,30000 to 52999,Tea,VN9996,10912641.02
3179,30000 to 52999,Energy Drinks,VN9996,10375352.0
3180,53000 to 349999,Accessories,401230,0.0
3181,53000 to 349999,Add-on item Cat,401230,0.0
3182,53000 to 349999,Babycare,401230,0.0
3183,53000 to 349999,Batteries,401230,0.0
3184,53000 to 349999,Biscuits,401230,0.0
3185,53000 to 349999,Liquor,VN0001,15607256.0
3186,53000 to 349999,Import Beer,VN0001,12386353.0
3187,53000 to 349999,Family Planning,VN0001,8368574.0
3188,53000 to 349999,Chocolate,VN0001,8155688.0
3189,53000 to 349999,Comestic,VN0001,7718485.0
3190,53000 to 349999,Personal Care,VN0002,17242730.0
3191,53000 to 349999,Fruit Cat,VN0002,15209529.0
3192,53000 to 349999,Chocolate,VN0002,14681814.0
3193,53000 to 349999,Premium Ice Cream,VN0002,13904522.0
3194,53000 to 349999,Import Beer,VN0002,13124546.0
3195,53000 to 349999,Import Beer,VN0003,21117254.0
3196,53000 to 349999,Liquor,VN0003,19973646.0
3197,53000 to 349999,Domestic Beer,VN0003,12570011.0
3198,53000 to 349999,Personal Care,VN0003,9319087.0
3199,53000 to 349999,Edible Grocery,VN0003,8060223.0
3200,53000 to 349999,Chocolate,VN0004,3703632.0
3201,53000 to 349999,Non-potato Chips,VN0004,2865238.0
3202,53000 to 349999,Personal Care,VN0004,2757274.0
3203,53000 to 349999,Import Beer,VN0004,2670907.0
3204,53000 to 349999,Fruit Cat,VN0004,2474282.0
3205,53000 to 349999,Liquor,VN0005,17284548.0
3206,53000 to 349999,Family Planning,VN0005,17097128.0
3207,53000 to 349999,Import Beer,VN0005,13416353.0
3208,53000 to 349999,Personal Care,VN0005,11432735.0
3209,53000 to 349999,Edible Grocery,VN0005,8198397.0
3210,53000 to 349999,Family Planning,VN0006,66778981.0
3211,53000 to 349999,Import Beer,VN0006,34370154.0
3212,53000 to 349999,Liquor,VN0006,28827259.0
3213,53000 to 349999,Oral Care,VN0006,16490300.0
3214,53000 to 349999,Personal Care,VN0006,14846375.0
3215,53000 to 349999,Import Beer,VN0007,29659075.0
3216,53000 to 349999,Liquor,VN0007,21715481.0
3217,53000 to 349999,Family Planning,VN0007,16746652.0
3218,53000 to 349999,Packaged Ice Cream/Novelties,VN0007,16617847.0
3219,53000 to 349999,Personal Care,VN0007,14219874.0
3220,53000 to 349999,Import Beer,VN0008,17592719.0
3221,53000 to 349999,Liquor,VN0008,9110010.0
3222,53000 to 349999,Chocolate,VN0008,8094540.0
3223,53000 to 349999,Cigarettes Category,VN0008,7459987.0
3224,53000 to 349999,Family Planning,VN0008,5791425.0
3225,53000 to 349999,Liquor,VN0009,31552707.0
3226,53000 to 349999,Import Beer,VN0009,25694538.0
3227,53000 to 349999,Personal Care,VN0009,18217281.0
3228,53000 to 349999,Family Planning,VN0009,9997130.0
3229,53000 to 349999,Oral Care,VN0009,9962625.0
3230,53000 to 349999,Import Beer,VN0012,6406357.0
3231,53000 to 349999,Family Planning,VN0012,5967608.0
3232,53000 to 349999,Liquor,VN0012,3992730.0
3233,53000 to 349999,Personal Care,VN0012,3785458.0
3234,53000 to 349999,Instant Noodles,VN0012,3272699.0
3235,53000 to 349999,Family Planning,VN0014,10200940.0
3236,53000 to 349999,Liquor,VN0014,9350905.0
3237,53000 to 349999,Import Beer,VN0014,9236346.0
3238,53000 to 349999,Personal Care,VN0014,6285458.0
3239,53000 to 349999,Oral Care,VN0014,4702722.0
3240,53000 to 349999,Personal Care,VN0015,13412724.0
3241,53000 to 349999,Liquor,VN0015,12476353.0
3242,53000 to 349999,Import Beer,VN0015,11913629.0
3243,53000 to 349999,Family Planning,VN0015,10507618.0
3244,53000 to 349999,Comestic,VN0015,7328178.0
3245,53000 to 349999,Import Beer,VN0017,104342667.0
3246,53000 to 349999,Liquor,VN0017,79603715.0
3247,53000 to 349999,Family Planning,VN0017,51321877.0
3248,53000 to 349999,Fruit Cat,VN0017,49691466.0
3249,53000 to 349999,Premium Ice Cream,VN0017,48952879.0
3250,53000 to 349999,Import Beer,VN0019,9428172.0
3251,53000 to 349999,Edible Grocery,VN0019,4715606.0
3252,53000 to 349999,Family Planning,VN0019,4405711.0
3253,53000 to 349999,Liquor,VN0019,4084543.0
3254,53000 to 349999,Fruit Cat,VN0019,3240958.0
3255,53000 to 349999,Import Beer,VN0020,34215461.0
3256,53000 to 349999,Liquor,VN0020,18017278.0
3257,53000 to 349999,Cigarettes Category,VN0020,15834543.0
3258,53000 to 349999,Domestic Beer,VN0020,11496376.0
3259,53000 to 349999,Fruit Cat,VN0020,10970480.0
3260,53000 to 349999,Personal Care,VN0021,8687019.0
3261,53000 to 349999,Liquor,VN0021,7047281.0
3262,53000 to 349999,Import Beer,VN0021,6714528.0
3263,53000 to 349999,Family Planning,VN0021,4982852.0
3264,53000 to 349999,Oral Care,VN0021,4976976.0
3265,53000 to 349999,Import Beer,VN0022,69638855.0
3266,53000 to 349999,Tea,VN0022,26774623.0
3267,53000 to 349999,Personal Care,VN0022,10943638.0
3268,53000 to 349999,Liquor,VN0022,7880002.0
3269,53000 to 349999,Family Planning,VN0022,7085709.0
3270,53000 to 349999,Gum,VN0024,3122740.0
3271,53000 to 349999,Chocolate,VN0024,2720906.0
3272,53000 to 349999,Oral Care,VN0024,2652726.0
3273,53000 to 349999,Packaged Ice Cream/Novelties,VN0024,2355450.0
3274,53000 to 349999,Personal Care,VN0024,1950911.0
3275,53000 to 349999,Import Beer,VN0025,12143611.0
3276,53000 to 349999,Family Planning,VN0025,9827611.0
3277,53000 to 349999,Liquor,VN0025,8025453.0
3278,53000 to 349999,Personal Care,VN0025,7016364.0
3279,53000 to 349999,Comestic,VN0025,6479099.0
3280,53000 to 349999,Carbonated Drinks - CSD,VN0027,120588769.0
3281,53000 to 349999,Import Beer,VN0027,6252727.0
3282,53000 to 349999,Personal Care,VN0027,4240911.0
3283,53000 to 349999,Oral Care,VN0027,4113636.0
3284,53000 to 349999,Family Planning,VN0027,4024762.0
3285,53000 to 349999,Import Beer,VN0028,10758170.0
3286,53000 to 349999,Liquor,VN0028,7659090.0
3287,53000 to 349999,Fruit Cat,VN0028,6997134.0
3288,53000 to 349999,Edible Grocery,VN0028,6608694.0
3289,53000 to 349999,Bottled Water,VN0028,5061077.0
3290,53000 to 349999,Liquor,VN0030,10611819.0
3291,53000 to 349999,Import Beer,VN0030,9822713.0
3292,53000 to 349999,Personal Care,VN0030,9041826.0
3293,53000 to 349999,Family Planning,VN0030,8083805.0
3294,53000 to 349999,Comestic,VN0030,6260012.0
3295,53000 to 349999,Liquor,VN0031,16113635.0
3296,53000 to 349999,Import Beer,VN0031,13810892.0
3297,53000 to 349999,Fruit Cat,VN0031,10160003.0
3298,53000 to 349999,Toys,VN0031,9265927.0
3299,53000 to 349999,Personal Care,VN0031,8998186.0
3300,53000 to 349999,Import Beer,VN0032,49020731.0
3301,53000 to 349999,Liquor,VN0032,10685452.0
3302,53000 to 349999,Family Planning,VN0032,8478084.0
3303,53000 to 349999,Cigarettes Category,VN0032,6349083.0
3304,53000 to 349999,Personal Care,VN0032,5092732.0
3305,53000 to 349999,Import Beer,VN0033,53417589.0
3306,53000 to 349999,Liquor,VN0033,35975478.0
3307,53000 to 349999,Domestic Beer,VN0033,26828219.0
3308,53000 to 349999,Cigarettes Category,VN0033,18875443.0
3309,53000 to 349999,Family Planning,VN0033,13114275.0
3310,53000 to 349999,Import Beer,VN0034,8741795.0
3311,53000 to 349999,Fruit Cat,VN0034,8700956.0
3312,53000 to 349999,Family Planning,VN0034,7267617.0
3313,53000 to 349999,Edible Grocery,VN0034,6979758.0
3314,53000 to 349999,Liquor,VN0034,6505459.0
3315,53000 to 349999,Import Beer,VN0036,4627265.0
3316,53000 to 349999,Edible Grocery,VN0036,4073078.0
3317,53000 to 349999,Packaged Ice Cream/Novelties,VN0036,3520447.0
3318,53000 to 349999,Liquor,VN0036,2992726.0
3319,53000 to 349999,Personal Care,VN0036,2786367.0
3320,53000 to 349999,Import Beer,VN0037,25842713.0
3321,53000 to 349999,Liquor,VN0037,18380908.0
3322,53000 to 349999,Edible Grocery,VN0037,15039662.0
3323,53000 to 349999,Personal Care,VN0037,14589093.0
3324,53000 to 349999,Family Planning,VN0037,13752369.0
3325,53000 to 349999,Import Beer,VN0038,12458172.0
3326,53000 to 349999,Liquor,VN0038,10810899.0
3327,53000 to 349999,Family Planning,VN0038,8546661.0
3328,53000 to 349999,Edible Grocery,VN0038,8421905.0
3329,53000 to 349999,Fruit Cat,VN0038,7430476.0
3330,53000 to 349999,Import Beer,VN0039,3831819.0
3331,53000 to 349999,Personal Care,VN0039,3059093.0
3332,53000 to 349999,Liquor,VN0039,2700904.0
3333,53000 to 349999,Oral Care,VN0039,2626360.0
3334,53000 to 349999,Family Planning,VN0039,2576186.0
3335,53000 to 349999,Import Beer,VN0041,19728151.0
3336,53000 to 349999,Liquor,VN0041,18848193.0
3337,53000 to 349999,Personal Care,VN0041,11939097.0
3338,53000 to 349999,Other Cuisine,VN0041,11264744.0
3339,53000 to 349999,Comestic,VN0041,8778184.0
3340,53000 to 349999,Import Beer,VN0042,10809075.0
3341,53000 to 349999,Family Planning,VN0042,10405709.0
3342,53000 to 349999,Fruit Cat,VN0042,9624768.0
3343,53000 to 349999,Liquor,VN0042,8040910.0
